S. No.,tracking_id,cluster,lat,lng
1791,UID1000064974,1,12.98431,77.5280967
1792,UID1000064993,1,12.9880204,77.5271603
1793,UID1000064994,1,12.9878627,77.5274656
1794,UID1000064995,1,12.9841777,77.52709
1795,UID1000065022,1,12.9835515,77.5290064
1796,UID1000065044,1,12.9798702,77.5378293
1797,UID1000065061,1,12.9788495,77.5363284
1798,UID1000065063,1,12.9646817,77.5312145
1799,UID1000065111,1,12.981276,77.542939
1800,UID1000065114,1,12.9798582,77.542742
1801,UID1000065119,1,12.9617117,77.5496767
1802,UID1000066324,1,12.97625,77.5295417
1803,UID1000065163,1,12.9570488,77.5325712
1804,UID1000065172,1,12.9578375,77.5386587
1805,UID1000065206,1,12.9561781,77.5468282
1806,UID1000057997,1,12.9729,77.5295
1807,UID1000065212,1,12.9526533,77.52663
1808,UID1000065220,1,12.9508991,77.5262699
1809,UID1000065233,1,12.9528649,77.5277678
1810,UID1000065252,1,12.9580921,77.5257045
1811,UID1000065266,1,12.9615442,77.521487
1812,UID1000065309,1,12.9915696,77.5229452
1813,UID1000065318,1,12.9748927,77.5567529
1814,UID1000058570,1,12.9714467,77.5270333
1815,UID1000065683,1,12.9754,77.5613
1816,UID1000065732,1,12.9766292,77.5356583
1817,UID1000065766,1,12.9655267,77.5527767
1818,UID1000066223,1,12.9709975,77.5464475
1819,UID1000066225,1,12.9723657,77.5483342
1820,UID1000066264,1,12.9724496,77.5409557
1821,UID1000066267,1,12.9707083,77.5404342
1822,UID1000066273,1,12.9666485,77.5304528
1823,UID1000058296,1,12.9683933,77.5273167
1824,UID1000066293,1,12.9682487,77.5267611
1825,UID1000066315,1,12.9643713,77.5403563
1826,UID1000065207,1,12.9708002,77.5243996
1827,UID1000065155,1,12.9699981,77.5238298
1828,UID1000066334,1,12.9759233,77.5375981
1829,UID1000066335,1,12.9648,77.532
1830,UID1000066338,1,12.9673663,77.5422858
1831,UID1000066346,1,12.9644068,77.5401501
1832,UID1000066348,1,12.9736,77.5496
1833,UID1000066352,1,12.9681005,77.547098
1834,UID1000066359,1,12.9696337,77.548757
1835,UID1000066473,1,12.9566782,77.547717
1836,UID1000066476,1,12.96419,77.5512917
1837,UID1000066482,1,12.969332,77.5234374
1838,UID1000066478,1,12.9627,77.5474
1839,UID1000119335,1,12.969248,77.5234448
1840,UID1000066502,1,12.9641771,77.5523882
1841,UID1000066520,1,12.9671224,77.5539784
1842,UID1000066534,1,12.9613633,77.549435
1843,UID1000066546,1,12.9644778,77.5518939
1844,UID1000101608,1,12.9753755,77.5534995
1845,UID1000065043,1,12.965,77.5207
1846,UID1000103294,1,12.9767981,77.5387166
1847,UID1000188606,1,12.9638,77.5186
1848,UID1000143636,1,12.9572793,77.5452236
1849,UID1000144047,1,12.964232,77.5534883
1850,UID1000147307,1,12.9711125,77.5569707
1851,UID1000148579,1,12.9617,77.5217
1852,UID1000150199,1,12.9656518,77.5581279
1853,UID1000152311,1,12.958562,77.5295284
1854,UID1000152317,1,12.9732,77.5542
1855,UID1000185995,1,12.9906815,77.5257352
1856,UID1000188603,1,12.9656,77.5569
1857,UID1000066317,1,12.9643515,77.5191702
1858,UID1000189379,1,12.9525267,77.5366762
1859,UID1000189391,1,12.9716764,77.5467723
1860,UID1000190291,1,12.9733,77.561
1861,UID1000195359,1,12.9744,77.5568
1862,UID1000066283,1,12.9644147,77.5192596
1863,UID1000058177,1,12.9567,77.5393
1864,UID1000058455,1,12.9603,77.5306
1865,UID1000148691,1,12.9689,77.5189
1866,UID1000065208,1,12.955,77.528
1867,UID1000066477,1,12.9691192,77.5185285
1868,UID1000065669,1,12.9694,77.5149
1869,UID1000057957,1,12.9661056,77.5244709
1870,UID1000057959,1,12.9865,77.5247
1871,UID1000057960,1,12.9855439,77.5269832
1872,UID1000057961,1,12.9843,77.5271
1873,UID1000057964,1,12.9866,77.5247
1874,UID1000057967,1,12.9912033,77.5245133
1875,UID1000057970,1,12.9852524,77.5291941
1876,UID1000057979,1,12.9752305,77.5219974
1877,UID1000057988,1,12.977075,77.5379367
1878,UID1000058046,1,12.9709829,77.5491646
1879,UID1000058047,1,12.9762524,77.5304964
1880,UID1000058051,1,12.9780783,77.5255033
1881,UID1000058053,1,12.9767209,77.5263457
1882,UID1000058055,1,12.9684831,77.5305786
1883,UID1000058057,1,12.9678691,77.5349291
1884,UID1000058066,1,12.9769,77.5263
1885,UID1000058124,1,12.9589,77.5472
1886,UID1000058127,1,12.9584,77.5461
1887,UID1000058142,1,12.9640062,77.5521887
1888,UID1000058143,1,12.978175,77.53889
1889,UID1000058146,1,12.957,77.5391
1890,UID1000058147,1,12.9584704,77.5417006
1891,UID1000058148,1,12.9567446,77.5407257
1892,UID1000058150,1,12.9581,77.5407
1893,UID1000058152,1,12.9553578,77.5400301
1894,UID1000058156,1,12.9581169,77.5418288
1895,UID1000058159,1,12.9534792,77.5404871
1896,UID1000058161,1,12.9547931,77.5411862
1897,UID1000058162,1,12.9538,77.5366
1898,UID1000058163,1,12.9711504,77.5422531
1899,UID1000058164,1,12.9553106,77.5412433
1900,UID1000058169,1,12.9595822,77.5396239
1901,UID1000058175,1,12.9584048,77.5366818
1902,UID1000058186,1,12.9583,77.5367
1903,UID1000058197,1,12.9697,77.533
1904,UID1000058201,1,12.9703,77.531
1905,UID1000058212,1,12.9724,77.5481
1906,UID1000058229,1,12.9678743,77.545259
1907,UID1000058240,1,12.9680567,77.5441154
1908,UID1000058257,1,12.9709917,77.5424283
1909,UID1000058258,1,12.9714784,77.5438228
1910,UID1000058261,1,12.9734154,77.544594
1911,UID1000058263,1,12.9714918,77.5406483
1912,UID1000058272,1,12.9703197,77.5164429
1913,UID1000058274,1,12.962,77.5208
1914,UID1000058278,1,12.9646217,77.5200367
1915,UID1000058282,1,12.9631508,77.5208358
1916,UID1000058283,1,12.9671461,77.5201341
1917,UID1000058288,1,12.9644844,77.5359444
1918,UID1000058289,1,12.9647955,77.5318015
1919,UID1000058293,1,12.9679536,77.5346671
1920,UID1000058295,1,12.9638,77.5379
1921,UID1000058300,1,12.9678,77.5354
1922,UID1000058312,1,12.9673158,77.5413305
1923,UID1000058314,1,12.9683039,77.5454434
1924,UID1000058315,1,12.9694499,77.5477633
1925,UID1000058319,1,12.96642,77.5411596
1926,UID1000058321,1,12.9643154,77.5430619
1927,UID1000058323,1,12.9689333,77.5477171
1928,UID1000058324,1,12.9674068,77.5447192
1929,UID1000058327,1,12.9698284,77.5468118
1930,UID1000058331,1,12.9672039,77.541153
1931,UID1000058334,1,12.9707813,77.5464945
1932,UID1000058335,1,12.9663932,77.5411635
1933,UID1000058337,1,12.9667364,77.5446195
1934,UID1000058338,1,12.9677875,77.545241
1935,UID1000058339,1,12.9667563,77.5446939
1936,UID1000058340,1,12.9686606,77.5456612
1937,UID1000058341,1,12.96426,77.5420879
1938,UID1000058343,1,12.9636,77.5565
1939,UID1000058344,1,12.9681,77.553
1940,UID1000058349,1,12.9604164,77.5464413
1941,UID1000058350,1,12.9682924,77.5481879
1942,UID1000058370,1,12.961716,77.5478482
1943,UID1000058413,1,12.9730498,77.5552598
1944,UID1000058414,1,12.9710132,77.5569694
1945,UID1000058416,1,12.9722,77.5499
1946,UID1000058421,1,12.9745931,77.5533256
1947,UID1000058427,1,12.9589,77.536
1948,UID1000058428,1,12.9576283,77.5351683
1949,UID1000058431,1,12.9868748,77.5247766
1950,UID1000058434,1,12.957836,77.5353726
1951,UID1000058435,1,12.959775,77.5340083
1952,UID1000058437,1,12.9585185,77.5387347
1953,UID1000058438,1,12.9598193,77.5401056
1954,UID1000058439,1,12.9603735,77.5394037
1955,UID1000058441,1,12.9576,77.5326
1956,UID1000058443,1,12.9570669,77.532155
1957,UID1000058444,1,12.9553808,77.5311514
1958,UID1000058445,1,12.9621,77.5224
1959,UID1000058446,1,12.9522615,77.5343015
1960,UID1000058452,1,12.9579,77.5323
1961,UID1000058453,1,12.9592,77.5326
1962,UID1000058475,1,12.9648384,77.5581828
1963,UID1000058496,1,12.971,77.5317
1964,UID1000058515,1,12.9588236,77.5216096
1965,UID1000058517,1,12.9499817,77.526955
1966,UID1000058527,1,12.9505363,77.526687
1967,UID1000058528,1,12.9581423,77.5237774
1968,UID1000058529,1,12.9586019,77.5237581
1969,UID1000058530,1,12.9578517,77.521665
1970,UID1000058532,1,12.9605,77.5212
1971,UID1000058533,1,12.9685,77.5197
1972,UID1000058551,1,12.9875032,77.530163
1973,UID1000058593,1,12.9579,77.5367
1974,UID1000058610,1,12.9594,77.5388
1975,UID1000058612,1,12.9693,77.529
1976,UID1000058649,1,12.9718458,77.5542547
1977,UID1000058650,1,12.9711598,77.5568111
1978,UID1000058656,1,12.9707695,77.5492085
1979,UID1000058658,1,12.9725028,77.5501043
1980,UID1000058659,1,12.9721372,77.5525787
1981,UID1000058660,1,12.9649,77.5208
1982,UID1000058665,1,12.9748871,77.5532974
1983,UID1000058668,1,12.9731,77.5497
1984,UID1000058669,1,12.9706,77.5558
1985,UID1000058719,1,12.9716595,77.5542017
1986,UID1000058728,1,12.9697,77.5502816
1987,UID1000058733,1,12.9712325,77.5519685
1988,UID1000058736,1,12.9713,77.5553
1989,UID1000058737,1,12.9583452,77.5391047
1990,UID1000058784,1,12.9725933,77.5488473
1991,UID1000058787,1,12.9731347,77.5551795
1992,UID1000058789,1,12.9729,77.556
1993,UID1000058790,1,12.9731,77.5554
1994,UID1000058793,1,12.97008,77.5547798
1995,UID1000058794,1,12.9690327,77.5541509
1996,UID1000058800,1,12.969055,77.5514483
1997,UID1000058801,1,12.9714,77.556
1998,UID1000058802,1,12.9729212,77.5566122
1999,UID1000058804,1,12.9706313,77.5550378
2000,UID1000058805,2,12.9731017,77.5558482
2001,UID1000058806,2,12.972,77.5531
2002,UID1000058812,2,12.9695,77.5524
2003,UID1000058815,2,12.9745,77.5583
2004,UID1000058816,2,12.9668,77.5541
2005,UID1000058817,2,12.9738,77.5605
2006,UID1000058822,2,12.9747,77.5599
2007,UID1000058823,2,12.9757884,77.5605011
2008,UID1000058824,2,12.9756406,77.5600802
2009,UID1000058826,2,12.975742,77.5603021
2010,UID1000058828,2,12.965948,77.535594
2011,UID1000058829,2,12.9739699,77.5605337
2012,UID1000058833,2,12.9749567,77.5587382
2013,UID1000058834,2,12.9750389,77.5586276
2014,UID1000058835,2,12.9716543,77.5613403
2015,UID1000058839,2,12.9707032,77.559876
2016,UID1000058840,2,12.9709971,77.5592436
2017,UID1000058842,2,12.9679,77.56
2018,UID1000058843,2,12.9705,77.5591
2019,UID1000058845,2,12.9707,77.5602
2020,UID1000058846,2,12.9677,77.5601
2021,UID1000058848,2,12.9706,77.5593
2022,UID1000058850,2,12.9706,77.5617
2023,UID1000058851,2,12.967372,77.5602938
2024,UID1000058852,2,12.968391,77.5546132
2025,UID1000058853,2,12.9701,77.5591
2026,UID1000058854,2,12.9701,77.5608
2027,UID1000058860,2,12.9679,77.5603
2028,UID1000058862,2,12.9774768,77.5337193
2029,UID1000058863,2,12.9701,77.5607
2030,UID1000058874,2,12.9711,77.5219
2031,UID1000059056,2,12.9541902,77.5408332
2032,UID1000059129,2,12.9709597,77.5634908
2033,UID1000059135,2,12.9617897,77.5467605
2034,UID1000059140,2,12.9639208,77.5516432
2035,UID1000059166,2,12.9877,77.5285
2036,UID1000059191,2,12.9667332,77.5542808
2037,UID1000059193,2,12.9637,77.5568
2038,UID1000059194,2,12.9633,77.5563
2039,UID1000059196,2,12.9654044,77.5567524
2040,UID1000059199,2,12.9636705,77.5592171
2041,UID1000059201,2,12.9648,77.5533
2042,UID1000059203,2,12.9628523,77.5587562
2043,UID1000059206,2,12.9640873,77.5567236
2044,UID1000059207,2,12.9642,77.5585
2045,UID1000059210,2,12.9664679,77.5555715
2046,UID1000059214,2,12.9654027,77.5565374
2047,UID1000059217,2,12.9648956,77.5567508
2048,UID1000059226,2,12.9658491,77.5534591
2049,UID1000059227,2,12.9658006,77.5535976
2050,UID1000059232,2,12.9651968,77.5537811
2051,UID1000059265,2,12.966245,77.5471433
2052,UID1000059267,2,12.9644693,77.5496402
2053,UID1000059268,2,12.9655349,77.5523021
2054,UID1000059289,2,12.9576,77.5374
2055,UID1000059294,2,12.9654143,77.5501974
2056,UID1000059295,2,12.9645071,77.5546255
2057,UID1000059297,2,12.9662,77.5526
2058,UID1000059316,2,12.9640992,77.5506307
2059,UID1000059324,2,12.9637442,77.5479334
2060,UID1000059334,2,12.9694372,77.5236314
2061,UID1000059357,2,12.9666119,77.5553347
2062,UID1000059363,2,12.9643675,77.5514562
2063,UID1000059364,2,12.9601077,77.5480714
2064,UID1000059366,2,12.965,77.5207
2065,UID1000059368,2,12.9594052,77.5471604
2066,UID1000059369,2,12.9592284,77.5492046
2067,UID1000059370,2,12.9597,77.5481
2068,UID1000059372,2,12.9605834,77.5493355
2069,UID1000059390,2,12.9593,77.548
2070,UID1000059391,2,12.9599844,77.5504242
2071,UID1000059392,2,12.9618453,77.5502752
2072,UID1000059405,2,12.965105,77.5510567
2073,UID1000059409,2,12.9710434,77.5219801
2074,UID1000059445,2,12.9617,77.5398
2075,UID1000059446,2,12.9590478,77.5437788
2076,UID1000059448,2,12.962322,77.5376792
2077,UID1000059454,2,12.9617217,77.5388683
2078,UID1000059455,2,12.9617406,77.536822
2079,UID1000059456,2,12.9622,77.537
2080,UID1000059457,2,12.9603969,77.5430541
2081,UID1000059459,2,12.9607533,77.5422855
2082,UID1000059460,2,12.9606267,77.5423738
2083,UID1000059468,2,12.963664,77.5520781
2084,UID1000059470,2,12.9652224,77.5675038
2085,UID1000059688,2,12.9717,77.52
2086,UID1000059701,2,12.9708,77.5236
2087,UID1000059704,2,12.9708,77.5237
2088,UID1000059706,2,12.97168,77.5199933
2089,UID1000059707,2,12.9694,77.5227
2090,UID1000059711,2,12.9753432,77.5200066
2091,UID1000059712,2,12.9708,77.5231
2092,UID1000059715,2,12.9745,77.5205
2093,UID1000059736,2,12.957817,77.5338722
2094,UID1000059805,2,12.9843,77.5265
2095,UID1000059816,2,12.9707362,77.5550539
2096,UID1000059831,2,12.9616463,77.5497253
2097,UID1000059844,2,12.9840456,77.5278701
2098,UID1000059876,2,12.9748734,77.5193115
2099,UID1000059921,2,12.9616315,77.5529461
2100,UID1000060029,2,12.9779117,77.5247332
2101,UID1000060031,2,12.9772,77.5245
2102,UID1000060032,2,12.9765075,77.5243639
2103,UID1000060033,2,12.9742533,77.5231667
2104,UID1000060034,2,12.9737017,77.5256033
2105,UID1000060036,2,12.9753312,77.525607
2106,UID1000060037,2,12.97702,77.525965
2107,UID1000060039,2,12.9756378,77.5257095
2108,UID1000060040,2,12.9737,77.5256
2109,UID1000060042,2,12.9757,77.5232
2110,UID1000060043,2,12.9753,77.5256
2111,UID1000060046,2,12.9731,77.523
2112,UID1000060048,2,12.976,77.5258
2113,UID1000060049,2,12.976,77.5257
2114,UID1000060050,2,12.9744,77.5258
2115,UID1000060053,2,12.9763,77.5246
2116,UID1000060057,2,12.975,77.5235
2117,UID1000060058,2,12.9752,77.5235
2118,UID1000060061,2,12.9798084,77.5323847
2119,UID1000060064,2,12.9682,77.5337
2120,UID1000060073,2,12.9764,77.5277
2121,UID1000060074,2,12.9759493,77.526503
2122,UID1000060076,2,12.9798,77.5321
2123,UID1000060078,2,12.96192,77.5387067
2124,UID1000060080,2,12.9765074,77.5234927
2125,UID1000060090,2,12.9745669,77.5204372
2126,UID1000060116,2,12.9877368,77.5302667
2127,UID1000060121,2,12.9842,77.528
2128,UID1000060124,2,12.9861173,77.5309143
2129,UID1000060130,2,12.981485,77.52609
2130,UID1000060131,2,12.9849119,77.5304315
2131,UID1000060133,2,12.9825,77.5273
2132,UID1000060134,2,12.9841872,77.5267909
2133,UID1000060140,2,12.9831709,77.5282052
2134,UID1000062257,2,12.9878416,77.5284139
2135,UID1000062717,2,12.9775,77.5407
2136,UID1000064257,2,12.9709272,77.5227831
2137,UID1000064269,2,12.9693475,77.5236912
2138,UID1000064286,2,12.9694591,77.5236331
2139,UID1000064296,2,12.9629,77.5377
2140,UID1000064298,2,12.9615,77.5428
2141,UID1000064301,2,12.9592466,77.5432767
2142,UID1000064306,2,12.9633,77.5376
2143,UID1000064321,2,12.9640819,77.5510939
2144,UID1000064324,2,12.9631245,77.5532505
2145,UID1000064329,2,12.9592,77.5238
2146,UID1000064332,2,12.9638539,77.5481674
2147,UID1000064350,2,12.98774,77.53037
2148,UID1000064355,2,12.965,77.5515
2149,UID1000064361,2,12.9563,77.5451
2150,UID1000064383,2,12.9571,77.5464
2151,UID1000064384,2,12.9582805,77.54579
2152,UID1000064385,2,12.9881,77.5323
2153,UID1000064390,2,12.9544,77.542
2154,UID1000064392,2,12.9580409,77.5405822
2155,UID1000064393,2,12.9571,77.5417
2156,UID1000064395,2,12.9692518,77.5513753
2157,UID1000064397,2,12.9573,77.5409
2158,UID1000064398,2,12.958,77.5405
2159,UID1000064400,2,12.976037,77.5325895
2160,UID1000064403,2,12.9535422,77.538516
2161,UID1000064405,2,12.9541164,77.5408042
2162,UID1000064407,2,12.9554,77.539
2163,UID1000064410,2,12.9580465,77.540836
2164,UID1000064412,2,12.9568565,77.5399157
2165,UID1000064413,2,12.9572,77.5454
2166,UID1000064469,2,12.9627,77.5441
2167,UID1000064674,2,12.9712761,77.5520796
2168,UID1000064681,2,12.973,77.5497
2169,UID1000064682,2,12.9713349,77.5515246
2170,UID1000064697,2,12.973,77.5498
2171,UID1000064724,2,12.9583508,77.5368527
2172,UID1000064736,2,12.9735,77.555
2173,UID1000064756,2,12.9721,77.5529
2174,UID1000064762,2,12.9750558,77.5586429
2175,UID1000064781,2,12.9741104,77.558118
2176,UID1000064785,2,12.9746127,77.5583761
2177,UID1000064792,2,12.9707,77.561
2178,UID1000064798,2,12.9707351,77.5595669
2179,UID1000064803,2,12.9677125,77.5498599
2180,UID1000064810,2,12.9706,77.5617
2181,UID1000064813,2,12.9688,77.5592
2182,UID1000064814,2,12.9705857,77.561671
2183,UID1000064823,2,12.9704253,77.5549368
2184,UID1000064833,2,12.9685525,77.550245
2185,UID1000064838,2,12.9657725,77.5555323
2186,UID1000064872,2,12.9665167,77.55576
2187,UID1000064874,2,12.9650133,77.5566233
2188,UID1000064886,2,12.9659035,77.5564947
2189,UID1000064897,2,12.9752,77.5256
2190,UID1000064899,2,12.9766717,77.5263483
2191,UID1000064907,2,12.9793115,77.5266991
2192,UID1000064915,2,12.9759476,77.5326391
2193,UID1000064916,2,12.9762486,77.5276652
2194,UID1000064927,2,12.9781246,77.5253998
2195,UID1000064928,2,12.9763,77.5284
2196,UID1000064929,2,12.9799,77.5257
2197,UID1000064931,2,12.9709736,77.5365545
2198,UID1000064944,2,12.9771433,77.53794
2199,UID1000064954,2,12.9826,77.5238
2200,UID1000064960,2,12.9803,77.5318
2201,UID1000064962,2,12.9542,77.5384
2202,UID1000064967,2,12.9862776,77.5310081
2203,UID1000064971,2,12.9846975,77.5311053
2204,UID1000064972,2,12.987919,77.5302635
2205,UID1000064976,2,12.9845,77.5278
2206,UID1000064990,2,12.9774032,77.535568
2207,UID1000065012,2,12.9635483,77.53658
2208,UID1000065020,2,12.9562735,77.5463709
2209,UID1000065048,2,12.9771774,77.5387872
2210,UID1000065050,2,12.9776,77.5406
2211,UID1000065053,2,12.976532,77.5236363
2212,UID1000065067,2,12.9783,77.5342
2213,UID1000065068,2,12.9776622,77.540616
2214,UID1000065069,2,12.976,77.533
2215,UID1000065077,2,12.978227,77.5338981
2216,UID1000065079,2,12.9786,77.5356
2217,UID1000065097,2,12.9792733,77.5343117
2218,UID1000065102,2,12.9658504,77.550674
2219,UID1000065112,2,12.9643841,77.5359638
2220,UID1000065113,2,12.9675898,77.5356546
2221,UID1000065147,2,12.9561901,77.5406433
2222,UID1000065149,2,12.9583,77.5389
2223,UID1000065150,2,12.9708314,77.5242713
2224,UID1000065154,2,12.9552559,77.5233935
2225,UID1000065157,2,12.9548,77.5338
2226,UID1000065159,2,12.9559107,77.5317966
2227,UID1000065160,2,12.9584301,77.5322908
2228,UID1000065164,2,12.9558613,77.5318876
2229,UID1000065166,2,12.960883,77.5504283
2230,UID1000065171,2,12.9568903,77.5328397
2231,UID1000065182,2,12.9521987,77.5348341
2232,UID1000065216,2,12.965,77.5523
2233,UID1000065245,2,12.956468,77.5291572
2234,UID1000065248,2,12.9591842,77.5218162
2235,UID1000065251,2,12.9553323,77.5252535
2236,UID1000065258,2,12.9567111,77.5213008
2237,UID1000065289,2,12.9626,77.5582
2238,UID1000065301,2,12.9911,77.5254
2239,UID1000065304,2,12.9778826,77.5425862
2240,UID1000065305,2,12.99,77.5221
2241,UID1000065308,2,12.9894,77.5232
2242,UID1000065310,2,12.9898,77.5218
2243,UID1000065311,2,12.989351,77.5218389
2244,UID1000065315,2,12.991,77.5254
2245,UID1000065325,2,12.9892,77.527
2246,UID1000065327,2,12.9915565,77.5229399
2247,UID1000065328,2,12.9913,77.5246
2248,UID1000065330,2,12.9922,77.524
2249,UID1000065333,2,12.9919,77.5234
2250,UID1000065337,2,12.9834,77.5239
2251,UID1000065339,2,12.9915668,77.5263902
2252,UID1000065340,2,12.9693538,77.5234215
2253,UID1000065341,2,12.9906,77.5264
2254,UID1000065421,2,12.9797116,77.537745
2255,UID1000065578,2,12.9921254,77.5264505
2256,UID1000065793,2,12.9599,77.5339
2257,UID1000065977,2,12.9653,77.5567
2258,UID1000065984,2,12.9628556,77.5487312
2259,UID1000066012,2,12.9743754,77.5223003
2260,UID1000066014,2,12.9879,77.5283
2261,UID1000066083,2,12.9599988,77.5423751
2262,UID1000066107,2,12.9892,77.523
2263,UID1000066108,2,12.9905,77.5235
2264,UID1000066109,2,12.9906093,77.5260334
2265,UID1000066111,2,12.9709066,77.5145033
2266,UID1000066115,2,12.9677,77.5211
2267,UID1000066130,2,12.9591283,77.539235
2268,UID1000066150,2,12.9799614,77.5320335
2269,UID1000066166,2,12.9781,77.5245
2270,UID1000066177,2,12.9752,77.5189
2271,UID1000066187,2,12.9601719,77.5440121
2272,UID1000066189,2,12.9591957,77.5428566
2273,UID1000066196,2,12.9533312,77.5236423
2274,UID1000066198,2,12.9526644,77.5229222
2275,UID1000066200,2,12.9529524,77.5256967
2276,UID1000066201,2,12.9612232,77.5219772
2277,UID1000066202,2,12.9576,77.5377
